product_id,product_name,category,price
624,Lumina Canvas 53S8416,notebook,35000.0
625,Apex Legion Aero 220,desk,1500.0
626,Mnemonic Gear CTRL,keyboard,5500.0
627,Cybernetic Forge E1400,controller,4400.0
628,Wraithspire Storm,keyboard,9000.0
629,Apex Legion M4,controller,1200.0
630, NovaSight NS 32-inch,monitor,16500.0
631,Valhalla Gear CTRL,keyboard,8500.0
632,Ragnarok Industries Audio,headset,3500.0
633,Fractured Focus Prime 220,desk,500.0
634,Apex Legion CTRL,keyboard,8000.0
635,Hyperweave Tech Throne 200,desk,8500.0
636,Hyperweave Tech Wraith,keyboard,1500.0
637,Muse 82X9846,notebook,60000.0
638,Apex Legion Z1200,controller,3000.0
639,SpectraMax Pro 43-inch,monitor,9000.0
640,EdgeLight 15L3335,notebook,70000.0
641,Ragnarok Industries Premium,chair,3500.0
642,VividView 34-inch,monitor,4000.0
643,Ragnarok Industries Kraken,mouse,3000.0
644,Tempestuous Tech Shadow,mouse,3000.0
645,SpectraMax Pro 43-inch,monitor,11000.0
646,Renegade Collective Y1,controller,4100.0
647,Wraithspire Collective 160,desk,500.0
648,Phantom Strike Gamming,mouse,7500.0
649,Mnemonic Gear X8,mouse,3000.0
650,VividView 49-inch,monitor,17000.0
651,Hyperweave Tech K7,controller,2000.0
652,Zenith 63E6180,notebook,100000.0
653,Havoc Labs Synapse,headset,3750.0
654, NovaSight NS 49-inch,monitor,10000.0
655,Tempestuous Tech Elite,keyboard,9000.0
656,Titanforged L3,controller,700.0
657,Quantum Flux Elite,headset,1500.0
658,Renegade Collective Premium,mouse,4000.0
659,Titanforged Nexus 160,desk,8500.0
660,Comet 95H1086,notebook,30000.0
661,Apex Legion Collective 220,desk,8500.0
662,Tempestuous Tech Gamming,mouse,7500.0
663,Phantom Strike Cuddle 140,desk,6000.0
664,Fractured Focus Gaming,chair,6000.0
665,Mnemonic Gear Q70,chair,2500.0
666,Fractured Focus Cobra,mouse,4000.0
667,Apex Legion Z10,controller,2800.0
668,Canvas Pro 55-inch,monitor,7500.0
669,Zenith 74C3126,notebook,25000.0
670,Strata X 26N8975,notebook,65000.0
671,Wraithspire O1,mouse,7500.0
672,Cybernetic Forge Prime 100,desk,1000.0
673,Hyperweave Tech Echelon,headset,3250.0
674,Valhalla Gear V400,controller,700.0
675,Havoc Labs R100,controller,1700.0
676,FocusZone 55-inch,monitor,19000.0
677,Apex Legion Z1,chair,1500.0
678,Apex Legion Shift,keyboard,4500.0
679,Mnemonic Gear A6,keyboard,9500.0
680,Havoc Labs P7,headset,3000.0
681,Atlas 57W7328,notebook,80000.0
682,SwiftX 41T2467,notebook,115000.0
683,Spectral Edge Whisper,keyboard,9000.0
684,Mnemonic Gear Eclipse,keyboard,2000.0
685,Titanforged Pro,chair,1000.0
686,Havoc Labs Collective 160,desk,1500.0
687,Quantum Flux Storm,keyboard,9000.0
688,Ragnarok Industries W200,headset,750.0
689,FocusZone 27-inch,monitor,17000.0
690,Phantom Strike Synapse,headset,1000.0
691,Tempestuous Tech CTRL,keyboard,9500.0
692,Titanforged B300,chair,8500.0
693,Valhalla Gear Elite,keyboard,6000.0
694,Comet 77P1441,notebook,90000.0
695,Wraithspire T3,controller,2600.0
696,Wraithspire J40 200,desk,3000.0
697,Wraithspire X5,controller,4600.0
698,Titanforged Elite,chair,7000.0
699,BizLine 89Y9392,notebook,45000.0
700,Atlas 7W5296,notebook,95000.0
701,Renegade Collective Lumbar,chair,9500.0
702,Fractured Focus Pro,chair,3500.0
703,Apex Gamer 56Q4967,notebook,20000.0
704,Havoc Labs Synapse,headset,4250.0
705,Wraithspire Cobra,mouse,7500.0
706,Titanforged Lumbar,chair,3500.0
707,Mnemonic Gear Elite,headset,2250.0
708,Wraithspire Economic,chair,2000.0
709,Cybernetic Forge Throne,chair,5000.0
710,VersaFlex 23B9196,notebook,45000.0
711,Ragnarok Industries Premium,chair,500.0
712,Tempestuous Tech Eclipse,keyboard,2500.0
713,Titanforged Umbra,headset,500.0
714,Hyperweave Tech Eecall,headset,4750.0
715,Phantom Strike Cuddle 120,desk,8500.0
716,Spectral Edge Echelon,headset,3750.0
717,Wraithspire C1400,controller,3200.0
718,Quantum Flux Q1300 140,desk,500.0
719,Fractured Focus Collection,chair,3000.0
720,Hyperweave Tech Elite 100,desk,9000.0
721,Quantum Flux Umbra,headset,4750.0
722,Quantum Flux Premium,chair,1500.0
723,Ragnarok Industries J7,chair,5500.0
724,Mnemonic Gear Aegis,headset,3500.0
725,Renegade Collective Premium,chair,4500.0
726,Wraithspire Nexus 120,desk,500.0
727,Ragnarok Industries Shadow,mouse,3500.0
728,Apex Legion Leviathan,mouse,2500.0
729,Phantom Strike Collection,chair,7500.0
730,Phantom Strike Viper,mouse,2000.0
731,Valhalla Gear Kinesis,keyboard,1000.0
732,Apex Legion Premium,chair,8500.0
733,Spectral Edge O30,controller,3500.0
734,Hyperweave Tech Shift,keyboard,2500.0
735,Titanforged Economic,chair,3500.0
736,ChromeVision 24-inch,monitor,15000.0
737,Renegade Collective Cuddle 170,desk,8500.0
738,Apex Legion Nexus,chair,7000.0
739,Renegade Collective Kraken,mouse,3500.0
740,Evo Pro 82Y3735,notebook,50000.0
741,Ragnarok Industries Lumbar,chair,3000.0
742,Renegade Collective Pro,mouse,6000.0
743,Hyperweave Tech ANC,headset,4000.0
744,Titanforged Y7,controller,4600.0
745,Phantom Strike Pro,headset,3000.0
746,Spectral Edge Shadow,mouse,5500.0
747,Valhalla Gear Shadow,mouse,1500.0
748,Phantom Strike V1300,controller,1200.0
749,AeroStream AS 43-inch,monitor,3000.0
750,Apex Legion Whisper,keyboard,1000.0
751,Fractured Focus E2,controller,600.0
752,Apex Legion Cuddle,chair,1000.0
753,VisuGen VX 22-inch,monitor,5000.0
754,Cybernetic Forge Elite,keyboard,7500.0
755,Cybernetic Forge E600 220,desk,9000.0
756,Aeris Lite 51V9277,notebook,20000.0
757,FlexView 22-inch,monitor,14500.0
758,NovaFlight 49C8529,notebook,40000.0
759,Apex Legion Prime,chair,7500.0
760,Phantom Strike Eclipse,keyboard,7500.0
761,Phantom Strike Shift,keyboard,6000.0
762,Phantom Strike P8,controller,4100.0
763,VividView 22-inch,monitor,12000.0
764,Phantom Strike X20,controller,3200.0
765,Havoc Labs Q2,mouse,1500.0
766,Wraithspire Nexus 100,desk,500.0
767,Wraithspire Surround,headset,1500.0
768,Spectral Edge Cuddle 160,desk,2000.0
769,Hyperweave Tech Premium,chair,4500.0
770,Lumina Canvas 56B9020,notebook,100000.0
771,Apex Legion K70,controller,600.0
772,Cybernetic Forge Basilisk,mouse,7500.0
773,Apex Legion Pro,mouse,7000.0
774,Apex Legion P70 140,desk,4500.0
775,Phantom Strike N6 140,desk,7500.0
776,Titanforged Aero,chair,7000.0
777,Quantum Flux Gamming,mouse,6000.0
778,SwiftX 24K7148,notebook,140000.0
779,Tempestuous Tech Bifrost,keyboard,7000.0
780,SwiftX 16B2461,notebook,35000.0
781,Ragnarok Industries U3,controller,500.0
782,Tempestuous Tech Whisper,keyboard,6000.0
783,Mnemonic Gear Kinesis,keyboard,2500.0
784,Havoc Labs Pro,chair,6000.0
785,Apex Gamer 61J1359,notebook,65000.0
786,Renegade Collective Viper,mouse,5500.0
787,VersaFlex 79I3649,notebook,140000.0
788,Canvas Pro 55-inch,monitor,14500.0
789,Titanforged Gaming 160,desk,9500.0
790,Cybernetic Forge Onslaught,keyboard,7500.0
791,Evo Pro 68J5562,notebook,75000.0
792,Quantum Flux Leviathan,mouse,6500.0
793,Spectral Edge Shadow,mouse,7000.0
794,Mnemonic Gear Prime 200,desk,5500.0
795,Titanforged P200,controller,4500.0
796,Mnemonic Gear Whisper,keyboard,5500.0
797,Renegade Collective Collective 240,desk,1500.0
798,Quantum Flux Wraith,keyboard,5500.0
799,Cybernetic Forge Premium,mouse,1500.0
800,Cybernetic Forge L7,mouse,7000.0
801,Titanforged Pro,headset,500.0
802,EdgeLight 33Y8313,notebook,130000.0
803,Apex Legion Y4,chair,5500.0
804,Fractured Focus Ghost,keyboard,4000.0
805,Cybernetic Forge CTRL,keyboard,8500.0
806,Hyperweave Tech Collective 240,desk,9500.0
807,Cybernetic Forge Kinesis,keyboard,2000.0
808,VoltBook 19J1145,notebook,50000.0
809,Valhalla Gear Collection 170,desk,5000.0
810,Cybernetic Forge D8,keyboard,9000.0
811,Canvas Pro 24-inch,monitor,5500.0
812,Strata X 41M9578,notebook,130000.0
813,Valhalla Gear Elit,mouse,7000.0
814,Evo Pro 83P5087,notebook,90000.0
815,Spectral Edge Pro 240,desk,9500.0
816,Renegade Collective Leviathan,mouse,6000.0
817,Cybernetic Forge Eecall,headset,3750.0
818,Spectral Edge ANC,headset,1250.0
819,Evo Pro 89E9129,notebook,95000.0
820,Fractured Focus Collective 180,desk,5500.0
821,Apex Legion Shift,keyboard,7500.0
822,Hyperweave Tech Throne 140,desk,8500.0
823,Fractured Focus Aegis,headset,4750.0
824,Havoc Labs Gaming,chair,1500.0
825,Havoc Labs F1200,controller,2300.0
826,Strata X 59X2709,notebook,130000.0
827,Fractured Focus Leviathan,mouse,4000.0
828,Havoc Labs C60,controller,4100.0
829,Mnemonic Gear Pro,headset,1750.0
830,Mnemonic Gear Whisper,keyboard,1000.0
831,Titanforged Onslaught,keyboard,4000.0
832,AeroStream AS 32-inch,monitor,19500.0
833,Hyperweave Tech Pro,headset,750.0
834,Fractured Focus Kraken,mouse,1000.0
835,Wraithspire Wraith,keyboard,4500.0
836,Phantom Strike Collection,chair,2500.0
837,TitanCore 85U7233,notebook,35000.0
838,Tempestuous Tech Cobra,mouse,6500.0
839,Phantom Strike J100,controller,900.0
840,Phantom Strike A5,controller,4400.0
841,Cybernetic Forge Premium 120,desk,2500.0
842,Mnemonic Gear Umbra,headset,2500.0
843,FocusZone 22-inch,monitor,16000.0
844,LuminaLite 27-inch,monitor,15000.0
845,Cybernetic Forge Lumbar 100,desk,5500.0
846,Phantom Strike Nexus,chair,1500.0
847,Ragnarok Industries F8,mouse,7000.0
848,Apex Legion Shift,keyboard,7000.0
849,Hyperweave Tech Lumbar,chair,5000.0
850,Wraithspire Storm,keyboard,8500.0
851,Tempestuous Tech Collection 140,desk,5000.0
852,Fractured Focus Wireless,headset,1500.0
853,Havoc Labs Economic 160,desk,3000.0
854,Apex Legion Premium 220,desk,1500.0
855,SpectraMax Pro 27-inch,monitor,17000.0
856,Cybernetic Forge U60,controller,4400.0
857,Renegade Collective Pro,headset,2500.0
858,Wraithspire Prime,chair,5500.0
859,Tempestuous Tech CTRL,keyboard,4500.0
860,Ragnarok Industries A30,controller,700.0
861,Valhalla Gear W1300,controller,1700.0
862,Havoc Labs Wireless,headset,4000.0
863,Spectral Edge Collective 170,desk,5000.0
864,Titanforged K1400,controller,4900.0
865,Quantum Flux Echelon,headset,500.0
866,VividView 24-inch,monitor,14500.0
867,Renegade Collective ANC,headset,1500.0
868,Quantum Flux Basilisk,mouse,2500.0
869,Valhalla Gear Gamming,mouse,4000.0
870,Hyperweave Tech Nexus 180,desk,5000.0
871,Cybernetic Forge Viper,mouse,3500.0
872,EyeFeast 22-inch,monitor,15000.0
873,ChromeVision 32-inch,monitor,8000.0
874,Hyperweave Tech H5,controller,4600.0
875,LuminaLite 55-inch,monitor,15500.0
876,Paniramic View 49-inch,monitor,13000.0
877,Quantum Flux Ghost,keyboard,2000.0
878,TitanCore 37H7457,notebook,50000.0
879,Wraithspire CTRL,keyboard,2000.0
880,Tempestuous Tech Pro 120,desk,7500.0
881,Havoc Labs F3,mouse,7000.0
882,StudioCraft 14P3134,notebook,105000.0
883,FlexView 22-inch,monitor,6500.0
884,Mnemonic Gear Elit,mouse,6500.0
885,Ragnarok Industries Prime 240,desk,9000.0
886,Wraithspire D1200,controller,2100.0
887,Spectral Edge Aero,chair,4500.0
888,Tempestuous Tech Audio,headset,1750.0
889,Wraithspire Aero 180,desk,7500.0
890,Wraithspire Kinesis,keyboard,5500.0
891,Atlas 13G8800,notebook,85000.0
892,Ragnarok Industries Z2,controller,1400.0
893,VividView 43-inch,monitor,8000.0
894,Hyperweave Tech N5,chair,4500.0
895,Hyperweave Tech Kraken,mouse,3500.0
896,Wraithspire Economic 220,desk,2000.0
897,Mnemonic Gear L30,controller,1200.0
898,Havoc Labs Shadow,mouse,2500.0
899,Mnemonic Gear Cobra,mouse,3000.0
900,Quantum Flux Cobra,mouse,3000.0
901,Valhalla Gear Q6,controller,3700.0
902,Renegade Collective Pro,mouse,2500.0
903,ClarityPrime 43-inch,monitor,12500.0
904,Renegade Collective Economic,chair,7500.0
905,Quantum Flux Storm,keyboard,3000.0
906,Tempestuous Tech Leviathan,mouse,4500.0
907,Valhalla Gear V4,mouse,6500.0
908,Phantom Strike Collective 240,desk,9000.0
909,Aeris Lite 38R1605,notebook,45000.0
910,Apex Legion A40,controller,4500.0
911,Havoc Labs Pro,headset,3000.0
912,Valhalla Gear Kraken,mouse,1000.0
913,Quantum Flux H300 240,desk,3500.0
914,Apex Gamer 55O8237,notebook,110000.0
915,Hyperweave Tech P8,controller,3400.0
916,Mnemonic Gear Prime 100,desk,2000.0
917,Phantom Strike Throne 120,desk,1500.0
918,Titanforged Q-Link,headset,3500.0
919,Tempestuous Tech H8,keyboard,2500.0
920,Apex Legion Elite,chair,7000.0
921,VersaFlex 97N5834,notebook,35000.0
922,Titanforged Ghost,keyboard,4500.0
923,Quantum Flux Kinesis,keyboard,5000.0
924,Ragnarok Industries Eclipse,keyboard,9500.0
925,SpectraMax Pro 55-inch,monitor,9500.0
926,Fractured Focus Premium,mouse,5500.0
927,Wraithspire Surround,headset,1250.0
928,Wraithspire Q-Link,headset,1250.0
929,Fractured Focus Kraken,mouse,4500.0
930,Titanforged Prime,chair,8000.0
931,Titanforged Embrace 140,desk,4000.0
932,Mnemonic Gear E6,controller,4200.0
933,Spectral Edge B70,controller,3600.0
934,Nimbus Touch 10H7835,notebook,145000.0
935,Muse 20Z3828,notebook,95000.0
936,Titanforged Storm,keyboard,3000.0
937,Tempestuous Tech Eclipse,keyboard,4000.0
938,Renegade Collective A10,chair,7500.0
939,Nomad Pro 82R2576,notebook,120000.0
940,Hyperweave Tech J1100,controller,4000.0
941,Valhalla Gear C60,controller,800.0
942,Hyperweave Tech Audio,headset,4750.0
943,Renegade Collective Pro,chair,3000.0
944,LuminaLite 22-inch,monitor,12500.0
945,Canvas Pro 55-inch,monitor,7000.0
946,Renegade Collective Kraken,mouse,5500.0
947,Canvas Pro 24-inch,monitor,10500.0
948,Spectral Edge Shift,keyboard,6000.0
949,Tempestuous Tech Elite 160,desk,5000.0
950,Hyperweave Tech Z1,controller,2500.0
951,Renegade Collective Pro,chair,3500.0
952,Wraithspire Kinesis,keyboard,1000.0
953,Muse 51J5375,notebook,130000.0
954,EyeFeast 43-inch,monitor,17000.0
955,Spectral Edge Shadow,mouse,5000.0
956,Renegade Collective Bifrost,keyboard,4000.0
957,Ragnarok Industries Collective 100,desk,1500.0
958,NovaFlight 61P2675,notebook,105000.0
959,Tempestuous Tech Elite,chair,4000.0
960,Paniramic View 49-inch,monitor,14500.0
961,Phantom Strike Cuddle,chair,9000.0
962,Havoc Labs F500,chair,2000.0
963,Mnemonic Gear S1400,controller,1400.0
964,Apex Legion Basilisk,mouse,2500.0
965,Havoc Labs Y20,chair,6000.0
966,Renegade Collective Aero,chair,4000.0
967,Havoc Labs Elit,mouse,1000.0
968,Titanforged Premium,mouse,5500.0
969,EdgeLight 46G7306,notebook,55000.0
970,Hyperweave Tech Pro,headset,4500.0
971,Renegade Collective Wireless,headset,1000.0
972,Zenith 18X5707,notebook,60000.0
973,Renegade Collective Audio,headset,1250.0
974,Phantom Strike Y70,controller,4300.0
975,Tempestuous Tech M1100,headset,2500.0
976,Strata X 26S4962,notebook,105000.0
977,Atlas 80C1543,notebook,105000.0
978,Renegade Collective Synapse,headset,500.0
979,Fractured Focus Pro,mouse,4000.0
980,Tempestuous Tech Kinesis,keyboard,5500.0
981,Fractured Focus Premium,mouse,7500.0
982,AeroStream AS 24-inch,monitor,19500.0
983,Quantum Flux Lumbar 120,desk,7000.0
984,Tempestuous Tech Eecall,headset,1250.0
985,Havoc Labs Aegis,headset,3250.0
986,Hyperweave Tech Leviathan,mouse,3000.0
987,Ragnarok Industries R30,controller,2000.0
988,ChromeVision 24-inch,monitor,13000.0
989,Wraithspire Elite,headset,4750.0
990,Spectral Edge Leviathan,mouse,6000.0
991,ChromeVision 32-inch,monitor,12500.0
992,Valhalla Gear Onslaught,keyboard,8000.0
993,Apex Gamer 67H3373,notebook,85000.0
994,Fractured Focus N200,controller,4600.0
995,Spectral Edge Premium,mouse,3500.0
996,Wraithspire Echelon,headset,1000.0
997,Valhalla Gear Kinesis,keyboard,6500.0
998,EdgeLight 90K2710,notebook,25000.0
999,Valhalla Gear E60,controller,1400.0
